sentence,ID,clean sentence,start_index,end_index,phrase,syllables,length,pos,dep num,lemma,synonyms,hypernyms,hyponyms,ogden,simple_wiki,cald,cnc,img,aoa,phon,sub_imdb,google frequency,KFCAT,FAM,KFSMP,KFFRQ,NPHN,TLFRQ
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,18,26,contract,2,8,NN,0,contract,12,1,28,0,0,5,467,457,0,0,1,80.537251,60,509,34,11,0,307
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,150,158,contract,2,8,NN,0,contract,12,1,28,0,0,5,467,457,0,0,1,80.537251,60,509,34,11,0,307
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,5,11,robben,2,6,NNP,2,robben,0,0,0,0,0,0,0,0,0,0,0,0.243193,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,126,132,robben,2,6,NNP,2,robben,0,0,0,0,0,0,0,0,0,0,0,0.243193,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,12,17,signs,1,5,NNS,1,sign,20,1,1,1,1,0,520,534,0,3,1,83.42728,94,543,56,13,3,865
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,27,36,extension,3,9,NN,6,extension,12,1,0,0,1,4,0,0,0,9,0,59.281124,36,0,21,8,9,72
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,159,168,extension,3,9,NN,6,extension,12,1,0,0,1,4,0,0,0,9,0,59.281124,36,0,21,8,9,72
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,97,106,announced,2,9,VBD,5,announce,4,1,11,0,0,0,0,0,0,5,1,7.041846,18,0,15,7,5,350
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,42,48,bayern,2,6,NNP,0,bayern,0,0,0,0,0,0,0,0,0,0,0,0.247606,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,73,79,bayern,2,6,NNP,0,bayern,0,0,0,0,0,0,0,0,0,0,0,0.247606,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,49,55,german,2,6,JJ,0,german,3,1,6,0,1,0,0,0,0,0,1,167.534079,85,0,40,11,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,56,64,football,2,8,NN,0,football,2,2,4,0,1,2,584,597,233,0,1,19.279703,36,565,20,10,0,203
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,70,72,fc,1,2,NNP,0,fc,0,0,0,0,1,0,0,0,0,0,0,6.228265,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,80,86,munich,2,6,NNP,4,munich,1,0,0,0,1,0,0,0,0,0,0,13.475582,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,107,112,dutch,1,5,JJ,0,dutch,3,1,1,0,1,0,0,0,0,0,0,40.589105,15,0,10,6,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,113,119,winger,2,6,NN,1,winger,1,1,0,0,0,0,0,0,0,4,0,0.296103,0,0,0,0,4,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,120,125,arjen,2,5,NNP,0,arjen,0,0,0,0,0,0,0,0,0,0,0,1.543563,0,0,0,0,0,0
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,137,143,signed,1,6,VBN,3,sign,20,1,1,1,1,0,520,534,0,3,1,99.250201,94,543,56,13,3,865
#8-1 Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,37VHPF5VYC445VGR62J8XINLE7SC8R,Robben signs contract extension with Bayern German football club FC Bayern Munich yesterday announced Dutch winger Arjen Robben has signed a one contract extension until June 2018.,175,179,june,1,4,NNP,2,june,1,1,0,0,1,0,0,0,0,3,0,169.440096,93,0,54,11,3,0
#8-2 32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,37VHPF5VYC445VGR62J8XINLE7SC8R,32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,76,80,club,1,4,NN,1,club,11,1,0,1,1,3,509,522,0,0,1,58.512769,145,533,65,14,0,999
#8-2 32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,37VHPF5VYC445VGR62J8XINLE7SC8R,32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,68,75,capital,3,7,NN,0,capital,11,1,4,1,1,2,448,518,380,6,1,182.385994,85,538,40,10,6,250
#8-2 32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,37VHPF5VYC445VGR62J8XINLE7SC8R,32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,17,23,robben,2,6,NNP,1,robben,0,0,0,0,0,0,0,0,0,0,0,0.243193,0,0,0,0,0,0
#8-2 32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,37VHPF5VYC445VGR62J8XINLE7SC8R,32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,35,41,german,2,6,JJ,0,german,3,1,6,0,1,0,0,0,0,0,1,167.534079,85,0,40,11,0,0
#8-2 32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,37VHPF5VYC445VGR62J8XINLE7SC8R,32-year-old Robben joined the German side in 2009 from Spanish capital club Real Madrid.,24,30,joined,1,6,VBD,5,join,7,1,1,1,0,0,292,340,0,3,1,58.741697,65,544,45,13,3,431
