Word,Level
be the center of attention,C2
(the) chances are,C2
stand a chance,C2
a fair chance,C2
"claim credit/responsibility/success, etc.",C2
a clap of thunder,C2
crystal clear,C2
in the clear,C2
steer clear of sb/sth,C2
sb's/sth's clutches,C2
collect yourself/your thoughts,C2
break the ice,B2
break sb's heart,B2
around the clock,C1
at face value,C1
bend over backwards,C1
beat around the bush,C1
look on the bright side,C1
with flying colors,C1
vanish/disappear into thin air,C2
be alive and well/kicking,C2
be poles apart,C2
at your fingertips,C2
be at odds with sb/sth,C2
with your bare hands,C2
bear fruit,C2
off the beaten track,C2
behind closed doors,C2
behind the scenes,C2
your best bet,C2
read between the lines,C2
beyond a/the shadow of a doubt,C2
beyond your wildest dreams,C2
to/till/until the bitter end,C2
in the blink of an eye,C2
make your blood boil,C2
the bottom line,C2
burn the midnight oil,C2
do sth by the book,C2
by word of mouth,C2
catch sb's eye,C2
catch sb's eye,C2
catch sb off guard,C2
a change of heart,C2
make your blood run cold,C2
Don't you dare,C2
dozens,C1
be dying for/to do sth ,B1
as a consequence,C1
of little/no consequence,C1
to date,B2
in the event of sth,C1
be endowed with sth,C2
down the drain,C2
be down in the dumps,C2
darkness/night falls,C2
discourage sb from doing sth,B2
play sth by ear,C2
for example,A1
No comment.,C2
"to a great/large, etc. extent",B2
to some extent/to a certain extent,B2
"How dare she/you, etc.",C1
Excuse me,A1
Excuse me,A2
Excuse me,A2
"exchange looks, opinions, views, etc.",B2
set an example,B2
keep your/an eye on sb/sth,B2
fall asleep,B1
cut off sb/sth or cut sb/sth off,B2
devote sth to sb/sth ,B2
not believe your eyes,B1
not believe your ears,B2
be on edge,C2
at ease,B2
ill at ease,C2
"bored/frightened/scared, etc. to death",B2
dare (to) do sth,B2
enjoy yourself ,A2
fear the worst,C2
at a disadvantage,C2
at sb's disposal,B2
in confidence,C2
in conjunction with sth/sb,C2
hold a conversation,C1
out of date,B1
up to date,B1
a dose of sth ,B2
be in a dream,B2
in sb's eyes,B2
have an ear for sth,C1
in any event,C1
a drain on sb/sth,C2
give sb/have an edge on/over sb/sth,C2
an element of sth,C2
turn of events,C2
a/the prime example,C2
cry your eyes out,C2
in your mind's eye,C2
the naked eye,C2
roll your eyes,C2
eye contact,C2
deciding factor,C2
be no mean feat,C2
can't keep/take your eyes off sb/sth,B2
have an eye for sth,B2
look sb in the eye/eyes,B2
be a far cry from sth,C1
keep an eye out for sb/sth,C1
turn a blind eye (to sth),C1
be in the public eye,C1
a tight corner,C2
leave someone to their own devices,C2
behind closed doors,C2
beyond your wildest dreams,C2
not/never in your wildest dreams,C2
be (like) water off a duck's back,C2
play it by ear,C2
fall on deaf ears,C2
catch sb's eye,C2
catch sb's eye,C2
see eye to eye (with sb),C2
keep your eyes peeled (for sb/sth),C2
keep your eyes open (for sb/sth),C2
in the blink of an eye,C2
the east,A2
the East,B2
put/set sb's mind at ease,C1
the deceased,C2
doom and gloom,C2
be the envy of sb,C2
(be) green with envy,C2
without delay,B1
have no doubt,B1
there's no doubt,B1
by/in contrast,B2
be in doubt,B2
without (a) doubt,B2
no doubt,C1
at the expense of sth,C1
a conflict of interest,C2
to death,C2
put sb to death,C2
a matter of life and death,C2
cast doubt on sb/sth,C2
beyond (a) doubt,C2
give sb the benefit of the doubt,C2
margin of error,C2
trial and error,C2
at sb's expense,C2
for fear of sth/doing sth,C2
beyond a/the shadow of a doubt,C2
the extent to which,C2
fall in love,B1
"(be) concentrated around/in/on, etc.",C1
dare sb to do sth,C1
fall flat,C1
be crawling with sb/sth,C2
"drift across/down/toward, etc.",C2
fall prey to sth,C2
fall short of sth,C2
fall short of sth,C2
fall on deaf ears,C2
fall into place,C2
be exposed to sth,B2
"divert sb's attention/thoughts, etc.",C1
exceed sb's expectations,C1
exceed the speed limit,C1
be confronted by/with sth,C2
be consumed by/with sth,C2
"defy expectations/categorization/description, etc.",C2
crack a joke,C1
wouldn't dream of doing sth,C2
cut off sb/sth or cut sb/sth off,B2
crack up,C2
fair enough,B2
fair enough,B2
"how/what/why, etc. on earth?",C1
"drive sb crazy/nuts, etc.",B2
consistent with sth,C2
at your convenience,B2
feel compelled to do sth,C1
endeavor to do sth,C1
with the compliments of sb,C2
be disposed to do sth,C2
crack (sb) up,C2
no end,B2
like crazy,C1
drop dead,C2
drop dead,C2
odds and ends,C2
"so far, so good",C2
keep your fingers crossed/cross your fingers,C2
call it a day,C2
be down in the dumps,C2
down the drain,C2
the dawn of sth,C1
likes and dislikes,B1
feelings,B1
In conclusion,B2
jump to conclusions,C2
"comparative comfort/freedom/silence, etc.",C2
not exactly,B2
definitely not,C1
"comparatively cheap/easy/little, etc.",C1
be conscious of/that,B2
on display,B1
be expecting (a baby),B2
feel faint,C2
feel faint,C2
come up,B2
come up with sth ,B2
cry out (sth),C2
of course,A1
of course not,A2
Oh dear!,A2
details,A2
"don't you?/do you?/doesn't she?/does she?, etc.",A2
Do you mind ...?,A2
of course,B1
due to,B1
in fact,B1
go into detail,B2
even if,B2
even though,B2
as a matter of fact,B2
the fact (of the matter) is,B2
as far as I know,B2
as far as sb is concerned,B2
as far as sth is concerned,B2
by far,B2
compare notes,C1
all things considered,C1
pay sb a compliment,C2
drop it/the subject,C2
I fail to see/understand,C2
the defense,C2
a few,A2
quite a few,B1
a good/great deal,B2
"6 inches/4 feet, etc. deep",B2
a good deal,C1
do badly/well,B1
the dishes,A2
stiff drink,C2
break even,C1
make ends meet,C1
come up,B2
the country,A2
before/after dark,B1
the environment,B1
cut up sth or cut sth up,B1
deal with sth ,B1
fall down,B1
fall over,B1
come up,B2
cut across sth,B2
cut down sth or cut sth down,B2
cut down sth or cut sth down,B2
devote sth to sb/sth ,B2
do up sth or do sth up,B2
cover sth up or cover up sth,C1
cut out sth or cut sth out,C1
devote yourself to sth ,C1
"do the cleaning/cooking, etc.",A1
take it/things easy,B1
dig a hole/tunnel,B2
"do damage/harm, etc.",B2
"draw into/out/away, etc.",B2
draw (sb's) attention to sth/sb ,B2
fail to do sth,B2
"fasten sth on/to/together, etc.",B2
divide sth (up) among/between sb,C1
"creep along/down/in/out, etc.",C2
"drag sb along/out/to, etc.",C2
"dump sth on/in/down, etc.",C2
(be) in your eighties/80s,B2
the elder,B2
the eldest,B2
cool down/off (sb/sth) or cool (sb/sth) down/off,B2
face up to sth ,B2
feel like/as if,B1
feel like sth/doing sth ,B1
feel like sb/sth,B1
feel sorry for,B1
deep down,B2
can't face sb/sth/doing sth ,B2
be familiar with sth/sb ,B2
be in favor of sth,B2
"feel different/strange, etc.",B2
be good company,C1
not be cut out to be sth/not be cut out for sth,C2
"a display of affection/anger, etc.",C2
the far left/right,C2
depend on/upon sb/sth ,B2
be crazy about sb/sth,A2
keep sb company,B2
come up,C1
what does sb do?,A1
on/off duty,B2
conventional wisdom,C1
as far as sb is concerned,B2
as far as sth is concerned,B2
be concerned with sth,C1
make a (big) difference,B2
make no difference/not make any difference,B2
tell the difference,C1
dependent on/upon sth,C1
be/run counter to sth,C2
hard feelings,C2
conditions,B1
on (the) condition that,B2
in connection with sth,B2
take sth into consideration,B2
in sb's direction,B2
exceed sb's expectations,C1
lead sb to a conclusion,C2
familiarize sb/yourself with sth,C2
daily life,B1
"easily the best/worst/biggest, etc.",C2
"a conscious decision/choice/effort, etc.",C2
complain of sth,B1
consist of sth ,B1
depend on/upon sb/sth ,B1
eat out,B1
end up,B1
cool down/off (sb/sth) or cool (sb/sth) down/off,B2
count on sb,B2
count on sth,B2
cut down sth or cut sth down,B2
date back,B2
date from sth ,B2
deal with sb ,B2
depend on/upon sb/sth ,B2
die out,B2
do without (sb/sth) ,B2
eat up (sth) or eat (sth) up,B2
fade away,B2
fall apart,B2
fall apart,B2
fall for sb ,B2
fall out,B2
fall through,B2
come under sth,C1
come up,C1
come up,C1
come up against sth,C1
cut across sth,C1
cut out sth or cut sth out,C1
derive (sth) from sth,C1
dispose of sth,C1
do away with sth,C1
draw on sth,C1
draw sth up or draw up sth,C1
dwell on/upon sth,C1
count sb in,C2
count toward sth,C2
count up sb/sth or count sb/sth up,C2
cover (sth) up or cover up (sth),C2
crack down,C2
be crying out for sth,C2
cut back (sth),C2
dawn on sb,C2
descend from sb/sth,C2
die down,C2
dive into sth,C2
dole sth out,C2
drift apart,C2
drift off,C2
drive sb/sth out,C2
dry up,C2
engage in sth,C2
fall back on sb/sth,C2
feast on sth,C2
fend for yourself,C2
these days,A2
one day,A2
each other,A2
have sth in common,B1
go crazy,B1
the dark,B1
the other day,B1
one day/some day/one of these days,B1
for days,B1
it/that depends,B1
in detail,B1
"do your hair/makeup, etc.",B1
do your best,B1
drag and drop,B1
drag and drop,B1
a sound/special/visual effect,B1
either ... or,B1
either way,B1
elder sister/brother/son/daughter,B1
"eldest child/brother/daughter, etc.",B1
in the end,B1
not even,B1
hardly ever,B1
ever since,B1
for ever,B1
except that,B1
be expecting sb/sth,B1
make a face,B1
so far,B1
sb's fault,B1
feel at home,B1
be coming up,B2
common knowledge,B2
compared to/with sb/sth,B2
consider sb/sth (to be) sth,B2
on the contrary,B2
beyond your/out of control,B2
under control,B2
take control,B2
at all costs,B2
could have,B2
couldn't have,B2
cross your mind,B2
in those days,B2
take a deep breath,B2
a deep sleep,B2
"deliver a speech/talk, etc.",B2
in depth,B2
be designed for/to do sth ,B2
despite the fact that,B2
be a disgrace,B2
do sb good,B2
have to do with sth,B2
draw a conclusion,B2
draw near/close,B2
in due course,B2
earn a living,B2
the eighties/'80s,B2
"either side/end, etc.",B2
or else,B2
put an end to sth,B2
"for hours/days, etc., on end",B2
strangely enough,B2
be/mean everything,B2
despite the fact that,B2
failure to do sth,B2
at fault,B2
to the contrary,C1
contrary to sth,C1
course of action,C1
during/in/over the course of sth,C1
a matter of course,C1
the cream of sth,C1
crystal clear,C1
days,C1
the old days,C1
be dead set against sth/doing sth,C1
"deadly dull/serious, etc.",C1
dedicate your life/yourself to sth,C1
put sb in a difficult position,C1
"direct sth against/at/toward, etc. sb/sth",C1
do your utmost,C1
drive sb to sth; drive sb to do sth,C1
be due for sth,C1
with all due respect,C1
take effect,C1
have little/no effect,C1
the elderly,C1
bring sth to an end,C1
have had enough,C1
"establish communication/relations, etc.",C1
establish sb/sth as sth,C1
even so,C1
"better/faster/happier, etc. than ever",C1
every now and then,C1
do everything in your power to do sth,C1
how far,C1
far from it,C1
far from sth,C1
feel compelled to do sth,C1
conduct yourself,C2
eye contact,C2
lose count,C2
the country,C2
the crack of dawn,C2
to sb's credit,C2
cry your eyes out,C2
crystal clear,C2
the crack of dawn,C2
dear to sb/sb's heart,C2
deciding factor,C2
dedicate sth to sb,C2
deep in thought/conversation,C2
a/some degree of sth,C2
in demand,C2
"derive comfort/pleasure, etc. from sth",C2
"the desired effect/result/shape, etc.",C2
"a dim memory/recollection, etc.",C2
be a disgrace to sb/sth,C2
make do (with),C2
do the trick,C2
on the dot,C2
a downward spiral,C2
"draw sth/sb across/back/over, etc.",C2
draw to a close/end,C2
draw a comparison/distinction,C2
early on,C2
in effect,C2
put/go into effect,C2
your elders,C2
a means to an end,C2
the tail end of sth,C2
enough is enough,C2
sure enough,C2
a narrow escape,C2
in essence,C2
ethics,C2
"ever changing/growing/increasing, etc.",C2
every so often,C2
"every other day/week, etc.",C2
do sth to excess,C2
the fabric of sth,C2
let's face it,C2
not have the faintest idea,C2
"a fair amount/distance/size, etc.",C2
a fair chance,C2
fair play,C2
far from doing sth,C2
go so far as to do sth,C2
go too far,C2
few and far between,C2
a faraway look/expression,C2
fast asleep,C2
find fault with sb/sth,C2
few and far between,C2
keep your cool,C1
easier said than done,C1
(take) the easy way out,C1
easier said than done,C1
at face value,C1
face the music,C1
be a far cry from sth,C1
keep a cool head,C2
lose your cool,C2
not judge a book by its cover,C2
cross sb's path,C2
a shoulder to cry on,C2
in the dark,C2
make sb's day,C2
have seen better days,C2
fall on deaf ears,C2
throw sb in at the deep end,C2
go/run deep,C2
out of your depth,C2
do the job,C2
down the line,C2
down and out,C2
go downhill,C2
draw the line (at sth),C2
a drop in the ocean,C2
a nest egg,C2
not be the end of the world,C2
throw sb in at the deep end,C2
to/till/until the bitter end,C2
be at/reach the end of your rope,C2
lose face,C2
keep a straight face,C2
on the face of it,C2
in the face of sth,C2
fly in the face of,C2
a slap in the face,C2
in the fast lane,C2
the/a fast track,C2
forgive me,B2
Guess what?,A2
Oh my God!,B1
thank God,B1
hours,B1
be a joke,C1
keep your fingers crossed/cross your fingers,C2
go with the flow,C2
not have a clue,B2
you have to hand it to sb,C2
the hell,B2
a/one hell of a,C2
be a bad/good influence (on sb),B2
the headlines,B2
a horror film/movie/story,B1
do sb good,B2
give birth,B2
on the one hand . . . on the other hand,B2
take issue (with sb/sth),C1
don't hesitate to do sth,B2
give sb a call/ring,A2
justify yourself ,B2
I guess,B1
I guess so/not,B2
find sb guilty/not guilty,B2
funds,C1
by hand,B1
make fun of sb/sth,B2
give a party,A2
"have a talk/meeting/appointment, etc.",A2
"have a question/idea/plan, etc.",B1
"fix sth onto/to/under, etc.",B2
"give a performance/speech, etc.",B2
help yourself (to sth),B1
frame of mind,C2
"a bad/good, etc. judge of sth",C2
for fun or for the fun of it,B1
break the ice,B2
"find sb/sth easy/boring/funny, etc.",B1
old friend,B1
be friends (with sb),B1
make friends (with sb),B1
on foot,A2
an invasion of privacy,C2
the girls,B1
guys,B1
a hand,B1
hand in hand,B2
the focus of sth,C1
the foot of sth,C1
set foot in/on sth,C1
in the form of sth,C1
at a glance,C1
at hand,C1
be in sb's hands,C1
a host of sth,C1
all hours,C1
crack a joke,C1
have/keep your finger on the pulse,C2
burst into flames,C2
a flight of stairs,C2
get/rise to your feet,C2
"in good/great, etc. form",C2
with your bare hands,C2
on hand,C2
get/lay your hands on sth,C2
in hand,C2
take the law into your own hands,C2
"laugh/shout/scream, etc., your head off",C2
a hint of sth,C2
the wee hours,C2
add insult to injury,C2
at issue,C2
go hand in hand,C1
in safe hands,C1
lose your head,C1
put your finger on sth,C2
at your fingertips,C2
put your foot down,C2
put your feet up,C2
put your foot in your mouth,C2
get/start off on the wrong foot,C2
play games,C2
catch sb off guard,C2
be on (your) guard,C2
let your guard down,C2
have the upper hand,C2
get out of hand,C2
a free hand,C2
have your hands full,C2
keep a cool head,C2
keep your head above water,C2
be the tip of the iceberg,C2
the jury is (still) out,C2
be no good or be not any/much good,B2
for good,C1
there's no harm in doing sth,C1
do sb/sth justice; do justice to sb/sth,C2
your own flesh and blood,C2
in the hope that/of,C1
on the increase,C1
freedom from sth,C2
bear fruit,C2
the fruit(s) of sth,C2
the height of sth,C2
sb's best/last/only hope,C2
add insult to injury,C2
on the grounds of/that,C1
get a grip (on yourself),C1
come to grips with sth,C2
happen to do sth,C1
as it happens,C1
"glow with happiness/pride, etc.",C2
grin and bear it,C2
"have fun/a good time/a problem, etc.",A2
"find the money/time, etc.",B1
"have sth cleaned/repaired, etc.",B1
"have sth stolen/taken, etc.",B1
have no idea,B1
find yourself somewhere/doing sth ,B2
be found,B2
give way to sth,B2
"have sb over/to stay, etc.",B2
have nothing to do with sb/sth,B2
have nothing to do with sb,B2
hold your breath,B2
be/get hooked on sth,B2
have anything/nothing/something against sb/sth,C1
hold an opinion/belief/view,C1
hold a conversation,C1
hold sb's attention/interest,C1
be intended for,C1
find fault with sb/sth,C2
in a fix,C2
give rise to sth,C2
give way,C2
give sb the benefit of the doubt,C2
give sb/have an edge on/over sb/sth,C2
give sb a hard time,C2
have sb do sth,C2
have it in for sb,C2
as the/its name implies,C2
have the upper hand,C2
hold your breath,C2
hold your own,C2
not hold water,C2
can't/couldn't help doing sth,B1
hope to do sth,B1
God,A2
How do you do?,A2
how come,C1
get sth off your chest,C2
great big,B2
"not half as good/bad/exciting, etc.",B2
hang on,B1
go for sth,B2
get a move on,C2
be into sth,B1
be without foundation; have no foundation,C2
come in handy,C2
in view of sth,B2
be glad of sth,C1
in the event of sth,C1
in attendance,C2
in part,C2
in the vicinity (of sth),C2
to all intents and purposes,C2
with a heavy heart,C2
with a heavy heart,C2
hold on,B1
hold on,C1
can't/couldn't get over sth,B2
grab sb's attention,C1
be in luck,C1
in a flash,C2
get moving,C2
go overboard,C2
"so far, so good",C2
heaps of sth,C2
in a flash,C2
in a big way,C2
be itching to do sth,C2
get your act together,C2
get the hang of sth,C2
get the picture,C2
go with the flow,C2
get the hang of sth,C2
inclined to do sth,C2
